,point_timestamp,point_value
0,2019-07-14,6
1,2019-07-15,7
2,2019-07-16,6
3,2019-07-17,6
4,2019-07-18,7
5,2019-07-19,6
6,2019-07-20,7
7,2019-07-21,6
8,2019-07-22,6
9,2019-07-23,6
10,2019-07-24,6
11,2019-07-25,6
12,2019-07-26,6
13,2019-07-27,6
14,2019-07-28,6
15,2019-07-29,6
16,2019-07-30,6
17,2019-07-31,7
18,2019-08-01,6
19,2019-08-02,6
20,2019-08-03,6
21,2019-08-04,6
22,2019-08-05,7
23,2019-08-06,6
24,2019-08-07,6
25,2019-08-08,6
26,2019-08-09,6
27,2019-08-10,6
28,2019-08-11,6
29,2019-08-12,7
30,2019-08-13,6
31,2019-08-14,7
32,2019-08-15,6
33,2019-08-16,7
34,2019-08-17,7
35,2019-08-18,6
36,2019-08-19,7
37,2019-08-20,6
38,2019-08-21,7
39,2019-08-22,7
40,2019-08-23,6
41,2019-08-24,6
42,2019-08-25,6
43,2019-08-26,6
44,2019-08-27,7
45,2019-08-28,6
46,2019-08-29,6
47,2019-08-30,7
48,2019-08-31,6
49,2019-09-01,6
50,2019-09-02,6
51,2019-09-03,6
52,2019-09-04,7
53,2019-09-05,6
54,2019-09-06,7
55,2019-09-07,7
56,2019-09-08,6
57,2019-09-09,7
58,2019-09-10,7
59,2019-09-11,6
60,2019-09-12,6
61,2019-09-13,6
62,2019-09-14,6
63,2019-09-15,6
64,2019-09-16,6
65,2019-09-17,6
66,2019-09-18,8
67,2019-09-19,7
68,2019-09-20,6
69,2019-09-21,6
70,2019-09-22,7
71,2019-09-23,8
72,2019-09-24,7
73,2019-09-25,6
74,2019-09-26,6
75,2019-09-27,6
76,2019-09-28,7
77,2019-09-29,6
78,2019-09-30,6
79,2019-10-01,6
80,2019-10-02,6
81,2019-10-03,6
82,2019-10-04,7
83,2019-10-05,6
84,2019-10-06,7
85,2019-10-07,7
86,2019-10-08,6
87,2019-10-09,6
88,2019-10-10,7
89,2019-10-11,6
90,2019-10-12,6
91,2019-10-13,6
92,2019-10-14,8
93,2019-10-15,8
94,2019-10-16,8
95,2019-10-17,6
96,2019-10-18,7
97,2019-10-19,6
98,2019-10-20,6
99,2019-10-21,8
100,2019-10-22,6
101,2019-10-23,7
102,2019-10-24,7
103,2019-10-25,8
104,2019-10-26,7
105,2019-10-27,8
106,2019-10-28,7
107,2019-10-29,7
108,2019-10-30,8
109,2019-10-31,8
110,2019-11-01,7
111,2019-11-02,8
112,2019-11-03,7
113,2019-11-04,7
114,2019-11-05,7
115,2019-11-06,7
116,2019-11-07,8
117,2019-11-08,7
118,2019-11-09,7
119,2019-11-10,8
120,2019-11-11,7
121,2019-11-12,7
122,2019-11-13,7
123,2019-11-14,8
124,2019-11-15,7
125,2019-11-16,8
126,2019-11-17,7
127,2019-11-18,8
128,2019-11-19,8
129,2019-11-20,8
130,2019-11-21,7
131,2019-11-22,7
132,2019-11-23,8
133,2019-11-24,8
134,2019-11-25,8
135,2019-11-26,7
136,2019-11-27,8
137,2019-11-28,8
138,2019-11-29,7
139,2019-11-30,7
140,2019-12-01,7
141,2019-12-02,8
142,2019-12-03,7
143,2019-12-04,8
144,2019-12-05,7
145,2019-12-06,8
146,2019-12-07,7
147,2019-12-08,7
148,2019-12-09,7
149,2019-12-10,7
150,2019-12-11,8
151,2019-12-12,8
152,2019-12-13,8
153,2019-12-14,8
154,2019-12-15,7
155,2019-12-16,8
156,2019-12-17,7
157,2019-12-18,8
158,2019-12-19,7
159,2019-12-20,8
160,2019-12-21,7
161,2019-12-22,7
162,2019-12-23,8
163,2019-12-24,7
164,2019-12-25,7
165,2019-12-26,7
166,2019-12-27,7
167,2019-12-28,8
168,2019-12-29,8
169,2019-12-30,8
170,2019-12-31,7
171,2020-01-01,8
172,2020-01-02,8
173,2020-01-03,8
174,2020-01-04,8
175,2020-01-05,7
176,2020-01-06,8
177,2020-01-07,7
178,2020-01-08,7
179,2020-01-09,7
180,2020-01-10,8
181,2020-01-11,7
182,2020-01-12,7
183,2020-01-13,7
184,2020-01-14,7
185,2020-01-15,8
186,2020-01-16,7
187,2020-01-17,7
188,2020-01-18,7
189,2020-01-19,8
190,2020-01-20,7
191,2020-01-21,7
192,2020-01-22,7
193,2020-01-23,7
194,2020-01-24,7
195,2020-01-25,7
196,2020-01-26,7
197,2020-01-27,7
198,2020-01-28,8
199,2020-01-29,7
200,2020-01-30,8
201,2020-01-31,8
202,2020-02-01,8
203,2020-02-02,8
204,2020-02-03,7
205,2020-02-04,7
206,2020-02-05,7
207,2020-02-06,8
208,2020-02-07,8
209,2020-02-08,7
210,2020-02-09,8
211,2020-02-10,7
212,2020-02-11,7
213,2020-02-12,7
214,2020-02-13,8
215,2020-02-14,7
216,2020-02-15,7
217,2020-02-16,8
218,2020-02-17,7
219,2020-02-18,8
220,2020-02-19,8
221,2020-02-20,8
222,2020-02-21,7
223,2020-02-22,7
224,2020-02-23,7
225,2020-02-24,7
226,2020-02-25,7
227,2020-02-26,8
228,2020-02-27,7
229,2020-02-28,7
230,2020-02-29,7
231,2020-03-01,8
232,2020-03-02,8
233,2020-03-03,8
234,2020-03-04,8
235,2020-03-05,8
236,2020-03-06,7
237,2020-03-07,7
238,2020-03-08,7
239,2020-03-09,7
240,2020-03-10,8
241,2020-03-11,7
242,2020-03-12,7
243,2020-03-13,7
244,2020-03-14,7
245,2020-03-15,7
246,2020-03-16,7
247,2020-03-17,8
248,2020-03-18,8
249,2020-03-19,7
250,2020-03-20,7
251,2020-03-21,7
252,2020-03-22,7
253,2020-03-23,7
254,2020-03-24,7
255,2020-03-25,7
256,2020-03-26,7
257,2020-03-27,7
258,2020-03-28,8
259,2020-03-29,7
260,2020-03-30,7
261,2020-03-31,7
262,2020-04-01,8
263,2020-04-02,7
264,2020-04-03,7
265,2020-04-04,8
266,2020-04-05,8
267,2020-04-06,8
268,2020-04-07,8
269,2020-04-08,7
270,2020-04-09,7
271,2020-04-10,7
272,2020-04-11,7
273,2020-04-12,7
274,2020-04-13,7
275,2020-04-14,7
276,2020-04-15,7
277,2020-04-16,7
278,2020-04-17,7
279,2020-04-18,7
280,2020-04-19,7
281,2020-04-20,7
282,2020-04-21,7
283,2020-04-22,7
284,2020-04-23,7
285,2020-04-24,8
286,2020-04-25,7
287,2020-04-26,7
288,2020-04-27,7
289,2020-04-28,7
290,2020-04-29,7
291,2020-04-30,7
292,2020-05-01,7
293,2020-05-02,7
294,2020-05-03,7
295,2020-05-04,7
296,2020-05-05,7
297,2020-05-06,7
298,2020-05-07,7
299,2020-05-08,7
300,2020-05-09,7
301,2020-05-10,7
302,2020-05-11,8
303,2020-05-12,7
304,2020-05-13,7
305,2020-05-14,7
306,2020-05-15,7
307,2020-05-16,8
308,2020-05-17,7
309,2020-05-18,7
310,2020-05-19,7
311,2020-05-20,7
312,2020-05-21,7
313,2020-05-22,8
314,2020-05-23,8
315,2020-05-24,7
316,2020-05-25,7
317,2020-05-26,7
318,2020-05-27,7
319,2020-05-28,7
320,2020-05-29,7
321,2020-05-30,7
322,2020-05-31,7
323,2020-06-01,7
324,2020-06-02,7
325,2020-06-03,8
326,2020-06-04,7
327,2020-06-05,7
328,2020-06-06,7
329,2020-06-07,7
330,2020-06-08,7
331,2020-06-09,7
332,2020-06-10,7
333,2020-06-11,7
334,2020-06-12,7
335,2020-06-13,7
336,2020-06-14,7
337,2020-06-15,7
338,2020-06-16,7
339,2020-06-17,7
340,2020-06-18,7
341,2020-06-19,7
342,2020-06-20,7
343,2020-06-21,7
344,2020-06-22,7
345,2020-06-23,7
346,2020-06-24,8
347,2020-06-25,7
348,2020-06-26,7
349,2020-06-27,8
350,2020-06-28,7
351,2020-06-29,7
352,2020-06-30,8
353,2020-07-01,7
354,2020-07-02,7
355,2020-07-03,8
356,2020-07-04,7
357,2020-07-05,7
358,2020-07-06,7
359,2020-07-07,7
360,2020-07-08,7
361,2020-07-09,7
362,2020-07-10,7
363,2020-07-11,7
364,2020-07-12,7
365,2020-07-13,7
366,2020-07-14,7
367,2020-07-15,7
368,2020-07-16,7
369,2020-07-17,7
370,2020-07-18,7
371,2020-07-19,7
372,2020-07-20,7
373,2020-07-21,7
374,2020-07-22,7
375,2020-07-23,7
376,2020-07-24,7
377,2020-07-25,7
378,2020-07-26,7
379,2020-07-27,7
380,2020-07-28,7
381,2020-07-29,7
382,2020-07-30,7
383,2020-07-31,7
384,2020-08-01,7
385,2020-08-02,8
386,2020-08-03,7
387,2020-08-04,7
388,2020-08-05,7
389,2020-08-06,7
390,2020-08-07,7
391,2020-08-08,8
392,2020-08-09,7
393,2020-08-10,7
394,2020-08-11,8
395,2020-08-12,7
396,2020-08-13,7
397,2020-08-14,7
398,2020-08-15,7
399,2020-08-16,8
400,2020-08-17,7
401,2020-08-18,7
402,2020-08-19,7
403,2020-08-20,8
404,2020-08-21,8
405,2020-08-22,7
406,2020-08-23,8
407,2020-08-24,8
408,2020-08-25,8
409,2020-08-26,7
410,2020-08-27,7
411,2020-08-28,8
412,2020-08-29,7
413,2020-08-30,7
414,2020-08-31,7
415,2020-09-01,7
416,2020-09-02,7
417,2020-09-03,7
418,2020-09-04,7
419,2020-09-05,7
420,2020-09-06,8
421,2020-09-07,8
422,2020-09-08,7
423,2020-09-09,7
424,2020-09-10,7
425,2020-09-11,7
426,2020-09-12,7
427,2020-09-13,7
428,2020-09-14,7
429,2020-09-15,7
430,2020-09-16,7
431,2020-09-17,7
432,2020-09-18,7
433,2020-09-19,8
434,2020-09-20,7
435,2020-09-21,7
436,2020-09-22,7
437,2020-09-23,7
438,2020-09-24,7
439,2020-09-25,7
440,2020-09-26,7
441,2020-09-27,8
442,2020-09-28,7
443,2020-09-29,7
444,2020-09-30,7
445,2020-10-01,7
446,2020-10-02,7
447,2020-10-03,7
448,2020-10-04,8
449,2020-10-05,7
450,2020-10-06,7
451,2020-10-07,7
452,2020-10-08,7
453,2020-10-09,7
454,2020-10-10,7
455,2020-10-11,7
456,2020-10-12,7
457,2020-10-13,7
458,2020-10-14,7
459,2020-10-15,8
460,2020-10-16,7
461,2020-10-17,7
462,2020-10-18,7
463,2020-10-19,7
464,2020-10-20,7
465,2020-10-21,7
466,2020-10-22,7
467,2020-10-23,7
468,2020-10-24,7
469,2020-10-25,7
470,2020-10-26,7
471,2020-10-27,7
472,2020-10-28,7
473,2020-10-29,7
474,2020-10-30,8
475,2020-10-31,7
476,2020-11-01,7
477,2020-11-02,7
478,2020-11-03,7
479,2020-11-04,8
480,2020-11-05,7
481,2020-11-06,7
482,2020-11-07,7
483,2020-11-08,8
484,2020-11-09,7
485,2020-11-10,8
486,2020-11-11,7
487,2020-11-12,7
488,2020-11-13,7
489,2020-11-14,7
490,2020-11-15,7
491,2020-11-16,7
492,2020-11-17,7
493,2020-11-18,7
494,2020-11-19,7
495,2020-11-20,7
496,2020-11-21,7
497,2020-11-22,7
498,2020-11-23,7
499,2020-11-24,7
500,2020-11-25,7
501,2020-11-26,7
502,2020-11-27,7
503,2020-11-28,8
504,2020-11-29,7
505,2020-11-30,7
506,2020-12-01,7
507,2020-12-02,7
508,2020-12-03,7
509,2020-12-04,7
510,2020-12-05,7
511,2020-12-06,8
512,2020-12-07,7
513,2020-12-08,8
514,2020-12-09,7
515,2020-12-10,7
516,2020-12-11,7
517,2020-12-12,7
518,2020-12-13,7
519,2020-12-14,7
520,2020-12-15,7
521,2020-12-16,8
522,2020-12-17,7
523,2020-12-18,7
524,2020-12-19,7
525,2020-12-20,7
526,2020-12-21,8
527,2020-12-22,7
528,2020-12-23,7
529,2020-12-24,7
530,2020-12-25,7
531,2020-12-26,7
532,2020-12-27,7
533,2020-12-28,7
534,2020-12-29,7
535,2020-12-30,8
536,2020-12-31,8
537,2021-01-01,7
538,2021-01-02,7
539,2021-01-03,7
540,2021-01-04,7
541,2021-01-05,7
542,2021-01-06,7
543,2021-01-07,7
544,2021-01-08,7
545,2021-01-09,8
546,2021-01-10,8
547,2021-01-11,7
548,2021-01-12,7
549,2021-01-13,7
550,2021-01-14,8
551,2021-01-15,7
552,2021-01-16,7
553,2021-01-17,7
554,2021-01-18,7
555,2021-01-19,7
556,2021-01-20,7
557,2021-01-21,8
558,2021-01-22,8
559,2021-01-23,7
560,2021-01-24,7
561,2021-01-25,7
562,2021-01-26,7
563,2021-01-27,7
564,2021-01-28,7
565,2021-01-29,7
566,2021-01-30,7
567,2021-01-31,8
568,2021-02-01,7
569,2021-02-02,8
570,2021-02-03,7
571,2021-02-04,7
572,2021-02-05,7
573,2021-02-06,8
574,2021-02-07,7
575,2021-02-08,7
576,2021-02-09,7
577,2021-02-10,7
578,2021-02-11,8
579,2021-02-12,8
580,2021-02-13,7
581,2021-02-14,7
582,2021-02-15,8
583,2021-02-16,7
584,2021-02-17,7
585,2021-02-18,6
586,2021-02-19,7
587,2021-02-20,7
588,2021-02-21,6
589,2021-02-22,6
590,2021-02-23,7
591,2021-02-24,8
592,2021-02-25,8
593,2021-02-26,7
594,2021-02-27,7
595,2021-02-28,7
596,2021-03-01,8
597,2021-03-02,6
598,2021-03-03,8
599,2021-03-04,7
600,2021-03-05,7
601,2021-03-06,7
602,2021-03-07,7
603,2021-03-08,7
604,2021-03-09,8
605,2021-03-10,8
606,2021-03-11,7
607,2021-03-12,7
608,2021-03-13,7
609,2021-03-14,8
610,2021-03-15,8
611,2021-03-16,6
612,2021-03-17,7
613,2021-03-18,7
614,2021-03-19,7
615,2021-03-20,8
616,2021-03-21,6
617,2021-03-22,6
618,2021-03-23,6
619,2021-03-24,8
620,2021-03-25,6
621,2021-03-26,7
622,2021-03-27,7
623,2021-03-28,6
624,2021-03-29,8
625,2021-03-30,8
626,2021-03-31,6
627,2021-04-01,6
628,2021-04-02,6
629,2021-04-03,7
630,2021-04-04,6
631,2021-04-05,7
632,2021-04-06,7
633,2021-04-07,7
634,2021-04-08,7
635,2021-04-09,7
636,2021-04-10,7
637,2021-04-11,7
638,2021-04-12,7
639,2021-04-13,7
640,2021-04-14,7
641,2021-04-15,7
642,2021-04-16,7
643,2021-04-17,7
644,2021-04-18,8
645,2021-04-19,7
646,2021-04-20,8
647,2021-04-21,7
648,2021-04-22,8
649,2021-04-23,7
650,2021-04-24,7
651,2021-04-25,7
652,2021-04-26,7
653,2021-04-27,8
654,2021-04-28,8
655,2021-04-29,7
656,2021-04-30,7
657,2021-05-01,7
658,2021-05-02,7
659,2021-05-03,7
660,2021-05-04,7
661,2021-05-05,7
662,2021-05-06,7
663,2021-05-07,8
664,2021-05-08,7
665,2021-05-09,7
666,2021-05-10,7
667,2021-05-11,7
668,2021-05-12,7
669,2021-05-13,8
670,2021-05-14,7
671,2021-05-15,7
672,2021-05-16,7
673,2021-05-17,7
674,2021-05-18,7
675,2021-05-19,7
676,2021-05-20,8
677,2021-05-21,7
678,2021-05-22,7
679,2021-05-23,7
680,2021-05-24,7
681,2021-05-25,8
682,2021-05-26,7
683,2021-05-27,8
684,2021-05-28,7
685,2021-05-29,7
686,2021-05-30,7
687,2021-05-31,7
688,2021-06-01,7
689,2021-06-02,7
690,2021-06-03,7
691,2021-06-04,7
692,2021-06-05,7
693,2021-06-06,7
694,2021-06-07,7
695,2021-06-08,7
696,2021-06-09,7
697,2021-06-10,7
698,2021-06-11,7
699,2021-06-12,7
700,2021-06-13,7
701,2021-06-14,7
702,2021-06-15,7
703,2021-06-16,7
704,2021-06-17,7
705,2021-06-18,7
706,2021-06-19,7
707,2021-06-20,8
708,2021-06-21,7
709,2021-06-22,7
710,2021-06-23,7
711,2021-06-24,7
712,2021-06-25,7
713,2021-06-26,7
714,2021-06-27,7
715,2021-06-28,8
716,2021-06-29,7
717,2021-06-30,7
718,2021-07-01,8
719,2021-07-02,7
720,2021-07-03,7
721,2021-07-04,7
722,2021-07-05,7
723,2021-07-06,7
724,2021-07-07,7
725,2021-07-08,7
726,2021-07-09,7
727,2021-07-10,7
728,2021-07-11,7
729,2021-07-12,7
730,2021-07-13,7
731,2021-07-14,7
732,2021-07-15,7
733,2021-07-16,7
734,2021-07-17,7
735,2021-07-18,7
736,2021-07-19,8
737,2021-07-20,6
738,2021-07-21,7
739,2021-07-22,7
740,2021-07-23,7
741,2021-07-24,7
742,2021-07-25,7
743,2021-07-26,8
744,2021-07-27,7
